Amplitude_Envelope_mean,Amplitude_Envelope_median,Amplitude_Envelope_std,Amplitude_Envelope_var,Amplitude_Envelope_min,Amplitude_Envelope_max,Amplitude_Envelope_range,Amplitude_Envelope_q1,Amplitude_Envelope_q3,Amplitude_Envelope_iqr,Amplitude_Envelope_skew,Amplitude_Envelope_kurtosis,RMS_Energy_mean,RMS_Energy_median,RMS_Energy_std,RMS_Energy_var,RMS_Energy_min,RMS_Energy_max,RMS_Energy_range,RMS_Energy_q1,RMS_Energy_q3,RMS_Energy_iqr,RMS_Energy_skew,RMS_Energy_kurtosis,Zero_Crossing_Rate_mean,Zero_Crossing_Rate_median,Zero_Crossing_Rate_std,Zero_Crossing_Rate_var,Zero_Crossing_Rate_min,Zero_Crossing_Rate_max,Zero_Crossing_Rate_range,Zero_Crossing_Rate_q1,Zero_Crossing_Rate_q3,Zero_Crossing_Rate_iqr,Zero_Crossing_Rate_skew,Zero_Crossing_Rate_kurtosis,SFOSE_mean,SFOSE_median,SFOSE_std,SFOSE_var,SFOSE_min,SFOSE_max,SFOSE_range,SFOSE_q1,SFOSE_q3,SFOSE_iqr,SFOSE_skew,SFOSE_kurtosis,MFCC_mean,MFCC_median,MFCC_std,MFCC_var,MFCC_min,MFCC_max,MFCC_range,MFCC_q1,MFCC_q3,MFCC_iqr,MFCC_skew,MFCC_kurtosis,Delta_MFCC_mean,Delta_MFCC_median,Delta_MFCC_std,Delta_MFCC_var,Delta_MFCC_min,Delta_MFCC_max,Delta_MFCC_range,Delta_MFCC_q1,Delta_MFCC_q3,Delta_MFCC_iqr,Delta_MFCC_skew,Delta_MFCC_kurtosis,Delta2_MFCC_mean,Delta2_MFCC_median,Delta2_MFCC_std,Delta2_MFCC_var,Delta2_MFCC_min,Delta2_MFCC_max,Delta2_MFCC_range,Delta2_MFCC_q1,Delta2_MFCC_q3,Delta2_MFCC_iqr,Delta2_MFCC_skew,Delta2_MFCC_kurtosis,Spectral_Centroid_mean,Spectral_Centroid_median,Spectral_Centroid_std,Spectral_Centroid_var,Spectral_Centroid_min,Spectral_Centroid_max,Spectral_Centroid_range,Spectral_Centroid_q1,Spectral_Centroid_q3,Spectral_Centroid_iqr,Spectral_Centroid_skew,Spectral_Centroid_kurtosis,Spectral_Bandwidth_mean,Spectral_Bandwidth_median,Spectral_Bandwidth_std,Spectral_Bandwidth_var,Spectral_Bandwidth_min,Spectral_Bandwidth_max,Spectral_Bandwidth_range,Spectral_Bandwidth_q1,Spectral_Bandwidth_q3,Spectral_Bandwidth_iqr,Spectral_Bandwidth_skew,Spectral_Bandwidth_kurtosis,Band_Energy_Ratio_mean,Band_Energy_Ratio_median,Band_Energy_Ratio_std,Band_Energy_Ratio_var,Band_Energy_Ratio_min,Band_Energy_Ratio_max,Band_Energy_Ratio_range,Band_Energy_Ratio_q1,Band_Energy_Ratio_q3,Band_Energy_Ratio_iqr,Band_Energy_Ratio_skew,Band_Energy_Ratio_kurtosis,Genre
0.4433683498452011,0.4446411,0.13287813000035212,0.017656597432390477,0.13821411,0.885376,0.7471618900000001,0.34127808,0.5382385,0.19696041999999997,0.1810784421266689,-0.11291220687403714,0.13329132179566563,0.13105182,0.044762224563738164,0.002003656747894524,0.035187613,0.2609954,0.22580778699999998,0.10167348000000001,0.16194112,0.06026763999999998,0.3262928809842626,-0.1424380204901814,0.08301688273993808,0.078125,0.02381096155313899,0.0005669618900850632,0.042724609375,0.1787109375,0.135986328125,0.067138671875,0.0948486328125,0.0277099609375,1.142766948939609,1.8139486602594106,3.2026531327674923,1.9024209,3.3945450128866246,11.522935844513455,0.0,14.688754,14.688754,0.6934670700000001,4.51793885,3.82447178,1.3891322918380404,1.1232861911127943,8.931925381393189,8.707096,3.478608360811407,12.100716127907022,-1.0377429,15.849385,16.8871279,6.6710355,11.799858,5.1288225,-0.20628545532608897,-0.41394470319335763,0.018442905363018576,0.040694665,0.38388110409417003,0.14736470208055902,-0.9216761,1.0972525,2.0189285999999997,-0.24336942,0.26243953,0.50580895,0.07388713040540405,-0.07835613230255412,-0.010738313820123841,-0.014889805,0.2723534734207822,0.07417641448436471,-0.74186146,0.62791145,1.36977291,-0.1727728,0.18796404,0.36073684,-0.3055404072926753,0.012752383187063288,1818.8551076398867,1777.0600399565656,342.52473792765977,117323.19609241202,1195.0861695071312,3760.576231858792,2565.490062351661,1579.2316435224595,1981.1992400476843,401.96759652522474,1.506331236802085,4.781158268437312,2020.4103268517624,2026.5053706818455,284.04857932373955,80683.59541583476,1314.9000033728553,3030.377165514717,1715.4771621418618,1838.5154918033859,2203.8215044359004,365.30601263251447,0.22311687002595232,0.30162301348534504,50.319246741795666,37.874863,46.46160273108772,2158.6805283414183,3.6020076,504.53912,500.93711240000005,21.9060155,60.4146975,38.50868200000001,4.159719104200395,30.787109886316507,blues
0.34815341278328177,0.3529663,0.1429424197210398,0.020432535355705904,0.021820068,0.6838074,0.6619873319999999,0.25402832,0.449249265,0.19522094500000003,-0.18690735306863498,-0.30304209487800504,0.09920279946470587,0.10075169,0.04139033490196502,0.0017131598232968236,0.005514274,0.24004172,0.23452744599999997,0.073901785,0.125266765,0.051364980000000005,0.007588810426913737,0.20844618766066203,0.055998905524380804,0.047119140625,0.03410083958845606,0.0011628672606376121,0.007080078125,0.254150390625,0.2470703125,0.032958984375,0.070068359375,0.037109375,1.8380258892527743,5.432645109636919,3.6608216068398445,1.3583537,5.27079261132796,27.78125475162942,0.0,29.914196,29.914196,0.43314052000000003,4.434304,4.00116348,2.152839045456539,4.586646186756292,5.840168061795666,7.0393124,6.18635095448591,38.27093813206873,-10.772109,16.87336,27.645469000000002,2.28575675,10.539133499999998,8.253376749999997,-0.6674445373365528,-0.37933536668629486,0.021682213278297214,-0.102124676,1.1591210798596874,1.3435616777750878,-2.813906,2.431593,5.245499,-0.6972665,0.924007865,1.621274365,0.002496238456590389,-0.6461451788788701,0.028467453688854498,0.102284744,1.0242312999472307,1.049049755791594,-1.9420099,2.01753,3.9595399,-0.848537475,0.861992765,1.71053024,-0.06401737776307075,-1.1011088343287974,1586.5527434907588,1508.2751352792911,558.4437074279641,311859.3743658895,562.8300971692865,3887.3464703619,3324.5163731926136,1192.9103905789498,1891.9531896411045,699.0427990621547,0.9057914717285073,1.4956217500164115,2102.29358093828,2093.305988004282,431.16479434046295,185903.0798786537,1171.4271291629595,3194.4623095226248,2023.0351803596652,1797.0615551482324,2393.8563369738868,596.7947818256544,0.019838484774540987,-0.4200945494890438,427.0252748154799,124.30928,955.8098115492872,913572.395853884,2.2708306,7814.641,7812.370169399999,47.638366500000004,316.42256,268.78419349999996,4.355757877851855,22.120337316095785,blues
0.5696645441176471,0.57751465,0.12265827234709688,0.015045051775174591,0.25704956,0.83477783,0.57772827,0.48756408,0.6516113,0.16404722,-0.0283507702922008,-0.4330025978452636,0.1783823649752322,0.17942917,0.04157713030199916,0.001728657764149417,0.08275281,0.31242615,0.22967334,0.15073534500000002,0.20571746000000002,0.054982115,0.3298225734606861,0.2855768324254928,0.07624141350619196,0.073486328125,0.026954368982447005,0.0007265380072419012,0.015380859375,0.319580078125,0.30419921875,0.0625,0.08544921875,0.02294921875,3.3906709951928846,24.12685148268349,3.729187595708978,2.2460942,4.297425696037365,18.46786761296223,0.0,22.906881,22.906881,0.6352074000000001,5.04633585,4.41112845,1.8193927853868022,3.4239759847089335,9.051024289133126,9.536107,3.8654263354593064,14.941520754862363,-5.483829,16.003553,21.487382,7.3667615,11.748546000000001,4.381784500000001,-1.2098244740208204,1.8372221119946825,0.01566314082260062,-0.0018001477,0.538892547475383,0.2904051777245079,-2.2529137,1.9573756,4.2102893,-0.197372785,0.22690897999999998,0.424281765,-0.2906938144287375,3.6904611052608205,-0.003191205327956654,-0.011007988,0.3307684365719732,0.10940775863226747,-1.1429954,1.3729187,2.5159141,-0.18839408000000002,0.202331045,0.390725125,0.17611240802908543,1.6767221131375463,1613.272061647363,1577.4989886481026,351.95957326762897,123875.5412147315,549.1021124464867,4321.887497431333,3772.785384984846,1432.628804403714,1756.3154062490576,323.6866018453436,1.934620046605984,12.019788171203242,1785.329729146713,1797.585616699528,232.13744272562164,53887.79231519127,1033.6884846709552,2613.133054818484,1579.444570147529,1645.1649509749743,1941.8867562397006,296.7218052647263,-0.23625909826227862,0.6418278926400376,133.59242000597524,67.88604,709.021603869737,502711.63475401414,0.18834023,12670.915,12670.72665977,38.144075,110.168091,72.024016,17.292378156215314,306.3172106650911,blues
0.40628618584210524,0.39538574,0.18500891002186093,0.03422829678747703,0.040130615,0.84588623,0.8057556149999999,0.26663208,0.5638733,0.29724122000000003,0.06375774514365261,-0.8479759009158547,0.14519418035139317,0.1396129,0.07210588700600289,0.005199258940922456,0.0118288845,0.32967204,0.3178431555,0.090948343,0.19478563999999998,0.10383729699999998,0.3192448020867624,-0.6024916979182722,0.03328626886609907,0.032470703125,0.018133018116324652,0.00032880634600695807,0.007080078125,0.095703125,0.088623046875,0.017333984375,0.046142578125,0.02880859375,0.6092394034347584,-0.19666283810607288,3.1799134335684207,0.91869056,4.733148416692715,22.402693934440755,0.0,23.641375,23.641375,0.30245767,3.8414706499999998,3.53901298,2.0603961444377354,4.041181190016836,5.890592203959752,6.7992983,4.907440669267636,24.08297392238199,-8.415804,15.9414835,24.357287499999998,3.1478217500000003,9.58622525,6.4384035,-0.599282848371291,-0.2759042778649534,-0.01621644049318885,-0.09703389,1.0413008181369543,1.0843073938526901,-2.2041712,2.3951051,4.5992763,-0.84548146,0.77560818,1.62108964,0.3331406588792614,-0.7061864689521906,-0.014870458040919495,-0.023154713,0.7950847361487242,0.6321597376566863,-1.5712214,1.9958019,3.5670233,-0.67109197,0.56612581,1.23721778,0.2890907222539372,-0.7768101666996312,1134.3021745279282,1088.3382577914267,404.4417930298171,163573.1639491734,395.574331967694,3002.758815456877,2607.184483489183,827.0351219284327,1378.1811157397774,551.1459938113447,0.8068162889716921,1.0846150827328822,1661.1064530786905,1633.1700269977785,379.883398883366,144311.39674717854,740.319991015035,3055.415804040077,2315.095813025042,1384.2558183820815,1893.4495862177714,509.19376783568987,0.43985766728394443,0.09527758155662536,2196.8598832074304,442.78265,4823.831267762368,23269348.099841893,18.85513,53794.676,53775.820869999996,156.97456,1795.0751,1638.10054,5.445309535702274,44.3328975065475,blues
0.3927238157708978,0.38137817,0.1711396012289535,0.029288763108805217,0.06188965,0.8595886,0.79769895,0.26078796000000004,0.5272217,0.26643374,0.29931069255012477,-0.5860003955359225,0.09397189431578946,0.08636897,0.04308843447046745,0.0018566131851157678,0.014184593,0.26011997,0.24593537699999998,0.062021795000000005,0.119929865,0.05790806999999999,0.7736093401359037,0.5624406507106507,0.10147104174729102,0.0947265625,0.04101440570449982,0.0016821814752933078,0.044677734375,0.2978515625,0.253173828125,0.0709228515625,0.12109375,0.0501708984375,1.8473532785446511,5.006474846203352,3.7680799278063466,2.4840832,4.081388521335444,16.65773226208872,0.0,22.621832,22.621832,0.6487666000000001,5.7693245,5.1205579,1.5613406446269287,2.5808411309174177,-3.8684877930990713,-4.137627,4.286930876907773,18.37777634338525,-13.460334,6.3673773,19.8277113,-7.1569742,-0.772910725,6.384063475,0.1309342363654848,-0.7602922392827325,0.00958729137182663,0.076918714,0.5930025357750471,0.35165200743563607,-1.5745229,1.4682202,3.0427431,-0.40099760500000003,0.423901975,0.8248995800000001,-0.31966673942677476,-0.3639564257118968,0.0034867721529411692,0.006323567,0.3431064897491195,0.11772206330796264,-1.0012791,1.2025276,2.2038067000000003,-0.19811843499999998,0.23809076,0.436209195,-0.04075299947312641,0.07804521520902741,1917.7615545325496,1816.0930561834568,555.033395659617,308062.07029744494,956.9132712768924,4278.99562062088,3322.0823493439875,1527.7765067084383,2240.605606591532,712.8290998830935,0.9427069607611248,1.3723469394389687,1784.2793291202067,1770.7406989062472,267.8502666487698,71743.76534381708,1213.893489108829,2636.722002786992,1422.828513678163,1598.2099350558688,1962.0239443078585,363.8140092519898,0.3395189921705484,-0.10001566276252705,86.44743783749227,25.083242,187.9056246746778,35308.52378438088,0.18021838,1808.5675,1808.38728162,10.6764905,73.233972,62.557481499999994,5.062201029110519,32.987150429591885,blues
0.37516014811455106,0.3364563,0.2036702135854462,0.04148155590194128,0.02355957,0.9447937,0.92123413,0.262908935,0.44454956,0.181640625,1.0521618426028445,0.8907937755766877,0.105724609250774,0.09476625,0.0591567893766264,0.003499525729350538,0.011952266,0.41441482,0.40246255400000003,0.07202717,0.119650422,0.047623252000000005,1.6790504482511421,4.1183360429525315,0.09393064894543343,0.066650390625,0.07406307597585673,0.005485339223005528,0.021728515625,0.470703125,0.448974609375,0.05029296875,0.0989990234375,0.0487060546875,2.2459967153497047,5.387863121602706,3.7392958357925696,1.5091426,5.21787642836941,27.22623442173311,0.0,36.193363,36.193363,0.505921455,4.815741,4.309819545,2.4920070608343177,8.058945853462689,-2.3174703693149534,-2.7718947,4.857721329537827,23.597456515446755,-12.98547,9.409781,22.395251000000002,-5.4656590000000005,0.342982545,5.808641545,0.2975025431214719,-0.3120288668595057,-0.027820914829721367,-0.10871293,0.8681661429077635,0.7537124516913432,-1.9700378,1.8948011,3.8648389,-0.6476313499999999,0.632202385,1.279833735,0.021778541396499672,-0.643255427869112,-0.0009070938359133224,-0.07540825,0.7586925524418743,0.5756143891307661,-1.975214,1.7895887,3.7648026999999997,-0.5922633749999999,0.6203951,1.212658475,0.10172214622094977,-0.7867111266608844,1928.4381130160036,1630.860333662535,970.3141005692016,941509.4537634187,744.9292010679554,5093.77100047802,4348.841799410065,1228.5181077440084,2323.7265247672312,1095.2084170232229,1.1654457137319019,0.6139897868654334,1801.2459656061833,1772.8447690472867,407.5660524703839,166110.08712629174,1050.3045142102828,2807.2389784205047,1756.934464210222,1452.9821968126407,2149.6208586386956,696.6386618260549,0.1451344340929191,-0.9711811028506561,398.2405675506594,43.685993,1186.9507507513722,1408852.0847092462,0.008806563,12899.102,12899.093193437,11.796156,220.29509000000002,208.49893400000002,6.016375771409712,46.79053604419225,blues
0.46036919314241487,0.45196533,0.22959805987231954,0.052715269097133234,0.019470215,0.8937378,0.874267585,0.284500125,0.6635437,0.37904357499999997,-0.039209299162611025,-1.1078756694166267,0.14607909128792568,0.13066792,0.0863449538439681,0.007455451054316983,0.004673864,0.44686046,0.442186596,0.084982795,0.203441435,0.11845864,0.8510736330067321,0.6454839543928981,0.07292170568885449,0.067626953125,0.03945328709780753,0.0015565618628220262,0.019287109375,0.279296875,0.260009765625,0.0394287109375,0.09521484375,0.0557861328125,1.054370613660285,2.167338061354582,4.114816468074923,2.0590928,5.512739579461161,30.390297670957615,0.0,32.40639,32.40639,0.37103912,5.578021,5.20698188,2.13204445115508,5.147594415864733,-2.0873197454086685,-2.3889105,5.187682275770155,26.912047394339815,-14.219894,15.695845,29.915739000000002,-5.65625515,1.1539331000000002,6.8101882499999995,0.3102513919533633,-0.1681016769852004,-0.008758296359133118,-0.024818102,0.770901934966023,0.5942897933343584,-1.7838843,2.1182253,3.9021096,-0.536632765,0.46885319999999997,1.005485965,0.21874166237163128,-0.14909912916611168,0.005984017298452006,-0.03847907,0.7038852149914726,0.4954543958835917,-1.6418087,1.6271269,3.2689356,-0.52059728,0.566276365,1.086873645,0.019867416000156828,-0.7245268524822865,1531.5926109283548,1431.9972275855798,619.6280601452336,383938.9329193452,502.7712887651704,4013.8559526701674,3511.084663904997,1023.178464225843,1865.1951284080806,842.0166641822376,0.8481901021522993,0.4638430969735694,1423.058438922633,1305.873685083219,396.8334713251524,157476.80396397057,868.6565546067875,2423.7942659821088,1555.1377113753213,1084.9403163882666,1738.5123537723453,653.5720373840786,0.6337664157602401,-0.8253015540686617,720.005827518421,57.870003,3193.2546001474166,10196874.941362638,0.77323115,45385.074,45384.30076885,20.399461000000002,275.985045,255.585584,10.2765795897609,127.88315800866235,blues
0.4199772418544892,0.4093933,0.18815168207611802,0.03540105546807259,0.027618408,0.92092896,0.893310552,0.26541138,0.54963684,0.28422546000000004,0.24500922499268749,-0.4822944516750791,0.13510718893188856,0.12607045,0.06789999697074278,0.004610409588626878,0.008883328,0.38816115,0.379277822,0.09027377,0.1710605,0.08078673,0.9907814510369544,1.231553839237442,0.06137377854102167,0.048828125,0.041074773061515496,0.0016871369820549988,0.015869140625,0.220703125,0.204833984375,0.0347900390625,0.071044921875,0.0362548828125,2.088139524292592,4.259392771096193,3.513133655370588,2.033764,4.312971075698512,18.601719499811974,0.0,26.139496,26.139496,0.810828805,4.3270420000000005,3.5162131950000006,2.512806854435093,7.595056063361845,1.0252138010495355,1.312676,3.406463787577959,11.603995536079974,-8.669005,9.922713,18.591718,-1.4173311,3.330768,4.7480991,-0.1790249224261779,-0.13654720694564304,0.006669724084210519,0.029509975,0.4229909070866758,0.1789213074780088,-1.2094518,1.2670288,2.4764806000000004,-0.291963625,0.284669905,0.5766335300000001,0.014823925971659798,0.009557392103731743,-0.0021943976835913314,-0.04427738,0.49583558357736407,0.24585292594150518,-1.3381582,1.3613021,2.6994603,-0.346841385,0.32081561999999997,0.6676570049999999,0.17724909514404208,-0.2158631920844427,1507.6768671280943,1369.8309061269647,644.5176503314352,415403.0015887542,592.4281648040676,4224.378870858107,3631.950706054039,995.4225657434561,1839.45746563041,844.034899886954,1.1501175171298577,1.2764871963803346,1617.3750150951626,1652.9041812396838,370.17776478647977,137031.57754231434,863.864467391132,2663.173986823293,1799.3095194321609,1273.2322254636406,1905.7058087068203,632.4735832431797,-0.042967538311423636,-0.9258053580773926,349.8831354954799,109.36658,688.5691103384082,474127.41971222707,0.20409384,8083.2793,8083.075206160001,33.346796499999996,342.32437500000003,308.97757850000005,5.821518498404522,52.86821114051259,blues
0.4991966219504644,0.50601196,0.11821758263424607,0.013975396843884798,0.17965698,0.8005371,0.62088012,0.4182434,0.5767212,0.15847780000000006,0.07834026465979377,-0.2647571030311431,0.144352031377709,0.14330085,0.030552699021867122,0.0009334674175208003,0.07231749,0.23947074,0.16715324999999998,0.1212434,0.16481983,0.04357643,0.25970032755567785,-0.3663092699681294,0.06398525178986068,0.0625,0.02218178683886153,0.0004920316673646906,0.013916015625,0.182373046875,0.16845703125,0.050537109375,0.074951171875,0.0244140625,1.1375290833640461,4.249372182434685,3.4879146770315788,2.3588667,3.692366989466393,13.633573984901115,0.0,19.90928,19.90928,0.6866398,4.9673688,4.280729,1.6529889835078042,2.8133755106871696,9.16468590866873,8.737818,3.363839753701685,11.315417888583813,2.5043514,16.513271,14.008919599999999,6.5556862,12.1175295,5.5618433,0.21857065224699485,-1.0151899861724272,0.004248995946625388,0.0011338075,0.2551502587108578,0.06510165452021766,-0.8234808,0.70739466,1.5308754599999999,-0.15189457,0.176934775,0.328829345,-0.14007878140515456,0.4641336283073545,0.0059173786264705855,-0.08353941,0.38934205144910794,0.15158723302659982,-0.70769334,0.934301,1.64199434,-0.30100985,0.33229765,0.6333075,0.4502718475327575,-0.8765000069178757,1777.8075171452244,1669.746056317192,394.03993580244435,155267.47100719446,1124.3224330642074,3663.763235925907,2539.4408028616995,1471.3312370363615,2042.917294217958,571.5860571815965,1.0071531101253228,1.057105937096015,2056.7966707703827,2024.3068117055984,308.012599290435,94871.76132165009,1399.5697846457902,2784.0273942959457,1384.4576096501555,1828.1849190079874,2302.7507580843385,474.56583907635104,0.2520263415572884,-0.8599313183065393,63.38153187120743,44.60936,61.365429970381875,3765.715995449842,2.0153637,500.0828,498.0674363,25.236193999999998,78.83434,53.598146,2.925259369324578,13.060385557949333,blues
0.2859652020588236,0.27578735,0.19414345450951861,0.037691680928889526,0.029876709,0.75390625,0.7240295409999999,0.103164672,0.42132568,0.31816100799999997,0.4936959051515852,-0.7767971822172255,0.083049243125387,0.06938218,0.06383124006805169,0.004074427208625247,0.00843163,0.3154385,0.30700687,0.027597107,0.1206671,0.093069993,1.0123692224208505,0.7206757118153768,0.07919302075270898,0.072509765625,0.031938049873329266,0.0010200390297112674,0.031005859375,0.285888671875,0.2548828125,0.058349609375,0.09228515625,0.033935546875,1.8706772592760974,6.517993995832368,2.8444331264086684,1.6239526,3.1604514528614716,9.988453385894188,0.0,23.640415,23.640415,0.8205597849999999,3.6082219,2.7876621150000003,2.378634085100316,8.047940029782344,-1.3210344720387,-1.2342379,3.2023890139402353,10.255295396605112,-9.655503,9.450545,19.106048,-3.6866971,0.898587715,4.585284815,0.11973925927047997,-0.09338328939157536,-0.018461465667492266,-0.0067189974,0.4719940842210334,0.22277841553965194,-1.5244541,1.2347748,2.7592289,-0.32325504,0.275309335,0.598564375,-0.11991557159716766,0.2096200341473824,-0.00187516250216718,-0.027925532,0.43593937635294044,0.19004313985499066,-1.1392885,1.1711695,2.3104579999999997,-0.322853265,0.34126712000000003,0.664120385,0.1957396164979271,-0.5095943712433186,1870.1178633533448,1755.9247739908385,525.9107043517025,276582.06895170384,934.5881596848952,4325.442308084873,3390.8541483999775,1496.9533155605486,2186.456191721074,689.5028761605254,1.1029922625275415,1.6743766107503992,1987.9745920140313,2028.2650583915135,326.4739001237843,106585.2074620347,1320.857590938071,2691.101350128717,1370.243759190646,1702.1588818844093,2226.457669130088,524.2987872456788,-0.07752152577306215,-0.9527798003913865,74.15656617154798,41.572357,103.12816162849047,10635.417720872056,0.24950995,850.2661,850.0165900500001,14.078674750000001,95.663773,81.58509825,4.035323503364902,23.332671430903524,blues
